	코드	종목명	평가손익	평가수익률	매입가	보유량	가능수량	현재가	등락률	전일	금일	매입금액	평가금액	수수료	세금	통화	손익분기매입가	환율	국가	거래소	종목풀코드
	'FAS	DIREXION FINANCIAL BULL 3X ETF	"45.4100"	"4.71%"	"120.4313"	"8"	"8"	"126.2800"	"-0.75%"	"0"	"0"	"963.4500"	"1,010.2400"	"1.38"	"0"	USD	"120.6038"	1224.50	미국	미국	NYFAS
